# Based on Cell27 C/5 chg & dichg cycle,
# time [s],current [A]
33550,0.99976
33560,0.99972
33570,0.99984
33580,0.99989
33590,0.9998
33600,0.99972
33610,0.9997
33620,0.99974
33630,0.99974
33640,0.9997
33650,0.9998
33660,0.9998
33670,0.99993
33680,0.99976
33690,0.99982
33700,0.99982
33710,0.99978
33720,0.99976
33730,0.99972
33740,0.99976
33750,0.99982
33760,0.99966
33770,0.99976
33780,0.99976
33790,0.99966
33800,0.99978
33810,0.99976
33820,0.99976
33830,0.99984
33840,0.99974
33850,0.9998
33860,0.99978
33870,0.99968
33880,0.9998
33890,0.99978
33900,0.99968
33910,0.99976
33920,0.99989
33930,0.99966
33940,0.99972
33950,0.99972
33960,0.99972
33970,0.99974
33980,0.99976
33990,0.99972
34000,0.99968
34010,0.9998
34020,0.99972
34030,0.99972
34040,0.99974
34050,0.99976
34060,0.9998
34070,0.99976
34080,0.9997
34090,0.99978
34100,0.99972
34110,0.99982
34120,0.9998
34130,0.99974
34140,0.99974
34150,0.99976
34160,0.99966
34170,0.99966
34180,0.99982
34190,0.99984
34200,0.99972
34210,0.99984
34220,0.99972
34230,0.99974
34240,0.99974
34250,0.99976
34260,0.99982
34270,0.99974
34280,0.9997
34290,0.99982
34300,0.9997
34310,0.99984
34320,0.99966
34330,0.99976
34340,0.99978
34350,0.99978
34360,0.99968
34370,0.99974
34380,0.99978
34390,0.99978
34400,0.99987
34410,0.99982
34420,0.99972
34430,0.99976
34440,0.99987
34450,0.99987
34460,0.99974
34470,0.99986
34480,0.99976
34490,0.99978
34500,0.99972
34510,0.99984
34520,0.99972
34530,0.99968
34540,0.9998
34550,0.99972
34560,0.99974
34570,0.99982
34580,0.99972
34590,0.99982
34600,0.99972
34610,0.99984
34620,0.99968
34630,0.99984
34640,0.99978
34650,0.99976
34660,0.99984
34670,0.9998
34680,0.99984
34690,0.99974
34700,0.9998
34710,0.9997
34720,0.99978
34730,0.99978
34740,0.99984
34750,0.99982
34760,0.99972
34770,0.99972
34780,0.99986
34790,0.99982
34800,0.99982
34810,0.99974
34820,0.9998
34830,0.99968
34840,0.99972
34850,0.99968
34860,0.99972
34870,0.99974
34880,0.99982
34890,0.9997
34900,0.9998
34910,0.99974
34920,0.9998
34930,0.9997
34940,0.99976
34950,0.99976
34960,0.99984
34970,0.9997
34980,0.99982
34990,0.99987
35000,0.99978
35010,0.99972
35020,0.99984
35030,0.99978
35040,0.99986
35050,0.99987
35060,0.99974
35070,0.99972
35080,0.99987
35090,0.99982
35100,0.9998
35110,0.99984
35120,0.99968
35130,0.99984
35140,0.9997
35150,0.99987
35160,0.99972
35170,0.99964
35180,0.99976
35190,0.99984
35200,0.99982
35210,0.99974
35220,0.99974
35230,0.99982
35240,0.99974
35250,0.99978
35260,0.9998
35270,0.99974
35280,0.99986
35290,0.99972
35300,0.99972
35310,0.99964
35320,0.9997
35330,0.9998
35340,0.99978
35350,0.99964
35360,0.99976
35370,0.99974
35380,0.99976
35390,0.99976
35400,0.99964
35410,0.99974
35420,0.99972
35430,0.99976
35440,0.99968
35450,0.99976
35460,0.9997
35470,0.9998
35480,0.9997
35490,0.99978
35500,0.99972
35510,0.99976
35520,0.99974
35530,0.99984
35540,0.99976
35550,0.99978
35560,0.99987
35570,0.99978
35580,0.99974
35590,0.9997
35600,0.99976
35610,0.99978
35620,0.99984
35630,0.99989
35640,0.99984
35650,0.99984
35660,0.99982
35670,0.99984
35680,0.9997
35690,0.99962
35700,0.99972
35710,0.99978
35720,0.99978
35730,0.99974
35740,0.99974
35750,0.99993
35760,0.99976
35770,0.99978
35780,0.99974
35790,0.99982
35800,0.9998
35810,0.99987
35820,0.9997
35830,0.99984
35840,0.99976
35850,0.99976
35860,0.9998
35870,0.99976
35880,0.99972
35890,0.99978
35900,0.99978
35910,0.99978
35920,0.99976
